judge,author,prompt_id,condition,text_kind,style_prob_self,style_argmax_self,p_claude-opus-4.7,p_gemini-3.1-pro,p_gpt-5.5,p_kimi-k2.6
claude-opus-4.7,gemini-3.1-pro,design-001,c3,original,0.17527229947812142,0,0.17527229947812142,0.5998373179467587,0.21596721524900922,0.008923167326110686
claude-opus-4.7,claude-opus-4.7,design-001,c3,original,0.6294082908941209,1,0.6294082908941209,3.58195057221527e-06,9.466340317309602e-08,0.37058803249190375
claude-opus-4.7,kimi-k2.6,design-002,c3,original,0.05716907450224001,0,0.05716907450224001,0.1917529755515331,0.4792641086959776,0.2718138412502493
claude-opus-4.7,claude-opus-4.7,design-002,c3,original,0.8356004423616509,1,0.8356004423616509,0.1308234272384388,0.03274416896595659,0.0008319614339536303
claude-opus-4.7,gemini-3.1-pro,design-002,c3,original,0.23969776143553398,0,0.23969776143553398,0.621264132680402,0.1275630432871048,0.0114750625969592
claude-opus-4.7,gpt-5.5,design-002,c3,original,0.16772195766661965,0,0.16772195766661965,0.517663220257296,0.26777772804011196,0.04683709403597238
claude-opus-4.7,claude-opus-4.7,translate-001,c3,original,0.862369581843986,1,0.862369581843986,0.09146308630671314,0.04454086528960903,0.0016264665596918823
claude-opus-4.7,gemini-3.1-pro,translate-001,c3,original,0.0032192924572108134,0,0.0032192924572108134,0.21649653832808083,0.18820601766665856,0.5920781515480499
claude-opus-4.7,gpt-5.5,translate-001,c3,original,0.0228048091106312,0,0.0228048091106312,0.7071353237295861,0.17273246697963887,0.09732740018014371
claude-opus-4.7,kimi-k2.6,translate-001,c3,original,0.009067716761333316,0,0.009067716761333316,0.22624669135210088,0.042508139581503374,0.7221774523050625
claude-opus-4.7,claude-opus-4.7,translate-002,c3,original,0.8729084070657555,1,0.8729084070657555,0.07920576762498202,0.04514026178715947,0.0027455635221030335
claude-opus-4.7,gemini-3.1-pro,translate-002,c3,original,0.05635898596684829,0,0.05635898596684829,0.5744731073891242,0.26252376401652966,0.10664414262749802
claude-opus-4.7,gpt-5.5,translate-002,c3,original,0.0859195212723856,0,0.0859195212723856,0.165376196590939,0.30612313375119415,0.44258114838548135
claude-opus-4.7,kimi-k2.6,translate-002,c3,original,0.011633256558529793,0,0.011633256558529793,0.07144923886902455,0.03615444208249674,0.880763062489949
claude-opus-4.7,gemini-3.1-pro,science-001,c3,original,0.1729793489714413,0,0.1729793489714413,0.3926406722429582,0.32443082970877557,0.10994914907682504
claude-opus-4.7,claude-opus-4.7,science-001,c3,original,0.9187562821747037,1,0.9187562821747037,0.074343729139464,0.006355787476893736,0.0005442012089383539
claude-opus-4.7,kimi-k2.6,science-001,c3,original,0.0587416213450726,0,0.0587416213450726,0.1378355397352576,0.07581928243550559,0.7276035564841642
claude-opus-4.7,gpt-5.5,science-001,c3,original,0.07569912957995811,0,0.07569912957995811,0.24883998990376768,0.42472069506234705,0.25074018545392723
claude-opus-4.7,gemini-3.1-pro,science-002,c3,original,0.3304932771887982,0,0.3304932771887982,0.39829078947825364,0.22200325003818983,0.04921268329475848
claude-opus-4.7,gpt-5.5,science-002,c3,original,0.04063170457943109,0,0.04063170457943109,0.5244827000008832,0.24050060510469765,0.19438499031498804
claude-opus-4.7,kimi-k2.6,science-002,c3,original,0.07447105434667654,0,0.07447105434667654,0.13385147496552108,0.20031233436990303,0.5913651363178993
claude-opus-4.7,claude-opus-4.7,science-002,c3,original,0.7602927259906249,1,0.7602927259906249,0.15394256883731025,0.07027086753745757,0.015493837634607315
claude-opus-4.7,gemini-3.1-pro,history-001,c3,original,0.04978760087998246,0,0.04978760087998246,0.274126922625779,0.2950934415726563,0.3809920349215823
claude-opus-4.7,gpt-5.5,history-001,c3,original,0.02985841731251888,0,0.02985841731251888,0.1387754319256356,0.5149124129573673,0.31645373780447816
claude-opus-4.7,claude-opus-4.7,history-001,c3,original,0.7356840309826589,1,0.7356840309826589,0.17095834939772625,0.08499060485257132,0.008367014767043447
claude-opus-4.7,kimi-k2.6,history-001,c3,original,0.02376951789535167,0,0.02376951789535167,0.2097005070110491,0.40321906900755394,0.3633109060860453
claude-opus-4.7,gpt-5.5,economics-001,c3,original,0.05467130342535546,0,0.05467130342535546,0.15021929461533393,0.4951313241437524,0.29997807781555824
claude-opus-4.7,claude-opus-4.7,economics-001,c3,original,0.9279035328218783,1,0.9279035328218783,0.048547515662121676,0.02287463130926633,0.0006743202067335767
claude-opus-4.7,gemini-3.1-pro,economics-001,c3,original,0.04951626243226146,0,0.04951626243226146,0.607245994071873,0.2822248925869464,0.06101285090891914
claude-opus-4.7,kimi-k2.6,economics-001,c3,original,0.028383098735183288,0,0.028383098735183288,0.22640852323041752,0.3832002375924714,0.36200814044192775
claude-opus-4.7,claude-opus-4.7,philosophy-001,c3,original,0.8505695176508428,1,0.8505695176508428,0.11740041704566065,0.026366891357019088,0.005663173946477575
claude-opus-4.7,gpt-5.5,philosophy-001,c3,original,0.0830771128930848,0,0.0830771128930848,0.2406211432580889,0.39966695924922624,0.2766347845996001
claude-opus-4.7,kimi-k2.6,philosophy-001,c3,original,0.3285082127351188,1,0.3285082127351188,0.2856070085753784,0.08735464060548793,0.2985301380840148
claude-opus-4.7,gemini-3.1-pro,philosophy-001,c3,original,0.5403452097975285,1,0.5403452097975285,0.27623944697909864,0.1508976311754338,0.03251771204793913
claude-opus-4.7,claude-opus-4.7,creative-005,c3,original,0.07149095754567647,0,0.07149095754567647,0.842519807032821,0.0005432200574567439,0.08544601536404564
claude-opus-4.7,kimi-k2.6,creative-005,c3,original,0.061935166597861996,0,0.061935166597861996,0.017964934951681603,0.05799804507031885,0.8621018533801376
claude-opus-4.7,gemini-3.1-pro,creative-005,c3,original,0.06001280538482374,0,0.06001280538482374,0.8833303745045925,0.00838707650241113,0.04826974360817275
claude-opus-4.7,gpt-5.5,creative-005,c3,original,0.055932339354500364,0,0.055932339354500364,0.5236859062804918,0.10812787710784401,0.3122538772571638
gemini-3.1-pro,gemini-3.1-pro,code-001,c2,paraphrased,0.8083173039559249,1,0.010942733861231395,0.8083173039559249,0.07120758024673339,0.10953238193611016
gemini-3.1-pro,gpt-5.5,code-001,c2,paraphrased,0.4155370043942461,1,0.09111713666496869,0.4155370043942461,0.21458555343262886,0.2787603055081564
gemini-3.1-pro,kimi-k2.6,code-001,c2,paraphrased,0.2093000923199553,0,0.264870912593264,0.2093000923199553,0.03660666742082633,0.4892223276659544
gemini-3.1-pro,claude-opus-4.7,code-001,c2,paraphrased,0.1978123570490906,0,0.1217094665269338,0.1978123570490906,0.3414759362278648,0.3390022401961108
gemini-3.1-pro,claude-opus-4.7,code-002,c2,paraphrased,0.1979844314590305,0,0.6638067163963095,0.1979844314590305,0.0905913434110535,0.04761750873360641
gemini-3.1-pro,gemini-3.1-pro,code-002,c2,paraphrased,0.6743595775051618,1,0.17522146343261105,0.6743595775051618,0.08204560259105043,0.06837335647117665
gemini-3.1-pro,gpt-5.5,code-002,c2,paraphrased,0.2822730478891521,0,0.047996659843089484,0.2822730478891521,0.29573449722596123,0.3739957950417972
gemini-3.1-pro,kimi-k2.6,code-002,c2,paraphrased,0.21711774629514244,0,0.1757940644885322,0.21711774629514244,0.11528327891671407,0.4918049102996113
gemini-3.1-pro,claude-opus-4.7,code-003,c2,paraphrased,0.11106045883026386,0,0.5354153735590439,0.11106045883026386,0.25148089914897176,0.10204326846172045
gemini-3.1-pro,gpt-5.5,code-003,c2,paraphrased,0.3271318700078551,0,0.0732629578134972,0.3271318700078551,0.4322006487931752,0.16740452338547263
gemini-3.1-pro,gemini-3.1-pro,code-003,c2,paraphrased,0.29445843339360145,0,0.09043921705722482,0.29445843339360145,0.449135376772852,0.16596697277632189
gemini-3.1-pro,kimi-k2.6,code-003,c2,paraphrased,0.6372959025223897,1,0.007723588167815463,0.6372959025223897,0.30114016602468835,0.05384034328510649
gemini-3.1-pro,kimi-k2.6,code-004,c2,paraphrased,0.09241406067830889,0,0.05754891240862775,0.09241406067830889,0.14759567459720432,0.7024413523158591
gemini-3.1-pro,claude-opus-4.7,code-004,c2,paraphrased,0.13888932685769362,0,0.3505330101042878,0.13888932685769362,0.341028982700822,0.1695486803371966
gemini-3.1-pro,gpt-5.5,code-004,c2,paraphrased,0.24377118000977432,0,0.023802923001523858,0.24377118000977432,0.42728367840056164,0.3051422185881403
gemini-3.1-pro,gemini-3.1-pro,code-004,c2,paraphrased,0.34438510844084447,0,0.0028073884758511125,0.34438510844084447,0.3590710413223634,0.2937364617609409
gemini-3.1-pro,claude-opus-4.7,code-005,c2,paraphrased,0.4843644069537016,1,0.26682987094638344,0.4843644069537016,0.238724364660795,0.010081357439119984
gemini-3.1-pro,gpt-5.5,code-005,c2,paraphrased,0.1571862457961323,0,0.025598858023104114,0.1571862457961323,0.4074660541016028,0.40974884207916074
gemini-3.1-pro,kimi-k2.6,code-005,c2,paraphrased,0.17265085433060762,0,0.01331098908741349,0.17265085433060762,0.31083131662900715,0.5032068399529718
gemini-3.1-pro,gemini-3.1-pro,code-005,c2,paraphrased,0.3539793713295552,0,0.1517159344952767,0.3539793713295552,0.35547399301973204,0.1388307011554361
gemini-3.1-pro,kimi-k2.6,math-001,c2,paraphrased,0.21291076363757744,0,0.02793949309607783,0.21291076363757744,0.45387236029790723,0.3052773829684374
gemini-3.1-pro,gemini-3.1-pro,math-001,c2,paraphrased,0.3807976062186912,1,0.14541079896669223,0.3807976062186912,0.24932243213232871,0.22446916268228784
gemini-3.1-pro,claude-opus-4.7,math-001,c2,paraphrased,0.22872037487008454,0,0.41725688311336534,0.22872037487008454,0.19909620354039118,0.15492653847615898
gemini-3.1-pro,gpt-5.5,math-001,c2,paraphrased,0.3532680425906558,1,0.12598342547245656,0.3532680425906558,0.2581709524947748,0.26257757944211274
gemini-3.1-pro,kimi-k2.6,math-002,c2,paraphrased,0.4282160803772646,1,0.13799174931390173,0.4282160803772646,0.18362294154883235,0.25016922876000147
gemini-3.1-pro,gpt-5.5,math-002,c2,paraphrased,0.42861247792346036,1,0.1133070924647711,0.42861247792346036,0.24766421360921553,0.21041621600255303
gemini-3.1-pro,gemini-3.1-pro,math-002,c2,paraphrased,0.19303525158881485,0,0.24912156463042417,0.19303525158881485,0.1973390593768562,0.3605041244039049
gemini-3.1-pro,claude-opus-4.7,math-002,c2,paraphrased,0.1771465540934468,0,0.5735858097472221,0.1771465540934468,0.11495419582417232,0.13431344033515888
gemini-3.1-pro,claude-opus-4.7,math-003,c2,paraphrased,0.3476247078851793,0,0.48315387812651267,0.3476247078851793,0.1641983670372875,0.005023046951020581
gemini-3.1-pro,gemini-3.1-pro,math-003,c2,paraphrased,0.4663287551248121,1,0.2141769830656883,0.4663287551248121,0.20962258112031426,0.10987168068918525
gemini-3.1-pro,kimi-k2.6,math-003,c2,paraphrased,0.24300478000894038,0,0.037069656829712166,0.24300478000894038,0.2855843342386159,0.43434122892273164
gemini-3.1-pro,gpt-5.5,math-003,c2,paraphrased,0.2584798559787458,0,0.09723569098221169,0.2584798559787458,0.3197632245784895,0.32452122846055304
gemini-3.1-pro,gemini-3.1-pro,logic-001,c2,paraphrased,0.2726373138221152,0,0.282878549088095,0.2726373138221152,0.18790574504577304,0.2565783920440167
gemini-3.1-pro,gpt-5.5,logic-001,c2,paraphrased,0.47379216134097196,1,0.13142008101932445,0.47379216134097196,0.22893689766996095,0.1658508599697427
gemini-3.1-pro,claude-opus-4.7,logic-001,c2,paraphrased,0.22405372211047264,0,0.5886955152419445,0.22405372211047264,0.14331835779785515,0.043932404849727824
gemini-3.1-pro,kimi-k2.6,logic-001,c2,paraphrased,0.3299698804350812,0,0.08720977378397657,0.3299698804350812,0.2282645033316121,0.3545558424493301
gemini-3.1-pro,gemini-3.1-pro,logic-002,c2,paraphrased,0.20808715641276052,0,0.06193586711307986,0.20808715641276052,0.3273249643078375,0.4026520121663221
gemini-3.1-pro,gpt-5.5,logic-002,c2,paraphrased,0.1488066738451607,0,0.08394707564443901,0.1488066738451607,0.3512836103824801,0.41596264012792017
gemini-3.1-pro,kimi-k2.6,logic-002,c2,paraphrased,0.1858134687012564,0,0.0351524393870671,0.1858134687012564,0.49896746942943215,0.2800666224822445
gemini-3.1-pro,claude-opus-4.7,logic-002,c2,paraphrased,0.010384015823194506,0,0.9074374586964506,0.010384015823194506,0.044268166492093426,0.037910358988261394
gemini-3.1-pro,gpt-5.5,logic-003,c2,paraphrased,0.23690307705077052,0,0.2950437868602498,0.23690307705077052,0.271918365239879,0.1961347708491006
gemini-3.1-pro,claude-opus-4.7,logic-003,c2,paraphrased,0.007545723349211515,0,0.509391184389831,0.007545723349211515,0.010593609899518143,0.47246948236143943
gemini-3.1-pro,gemini-3.1-pro,logic-003,c2,paraphrased,0.34090045773211164,0,0.5085954900166512,0.34090045773211164,0.09942071050858357,0.05108334174265357
gemini-3.1-pro,kimi-k2.6,logic-003,c2,paraphrased,0.2520278469793483,0,0.040379960718718445,0.2520278469793483,0.30856073764322267,0.39903145465871054
gemini-3.1-pro,kimi-k2.6,creative-001,c2,paraphrased,0.11992985486638498,0,0.046208575028614765,0.11992985486638498,0.49660381986359214,0.33725775024140825
gemini-3.1-pro,gpt-5.5,creative-001,c2,paraphrased,0.1025006529595447,0,0.07217851972668185,0.1025006529595447,0.4690974787080128,0.3562233486057606
gemini-3.1-pro,gemini-3.1-pro,creative-001,c2,paraphrased,0.12294280596094072,0,0.03181728085152934,0.12294280596094072,0.36775638237010627,0.4774835308174237
gemini-3.1-pro,claude-opus-4.7,creative-001,c2,paraphrased,0.13492278665591032,0,0.07415038585727705,0.13492278665591032,0.3796024742744839,0.41132435321232874
gemini-3.1-pro,kimi-k2.6,creative-002,c2,paraphrased,0.17180623603945644,0,0.0500951219276679,0.17180623603945644,0.37595437958452477,0.40214426244835083
gemini-3.1-pro,gpt-5.5,creative-002,c2,paraphrased,0.051316178027902094,0,0.0006078313308204906,0.051316178027902094,0.3193337565104491,0.6287422341308282
gemini-3.1-pro,claude-opus-4.7,creative-002,c2,paraphrased,0.08180118314935872,0,0.0008739284515211415,0.08180118314935872,0.26980492057949196,0.6475199678196283
gemini-3.1-pro,gemini-3.1-pro,creative-002,c2,paraphrased,0.1701923136126459,0,0.01786150420572449,0.1701923136126459,0.34150106002158936,0.47044512216004036
gemini-3.1-pro,gemini-3.1-pro,creative-003,c2,paraphrased,0.12533164067240496,0,0.030331341876222898,0.12533164067240496,0.3799194485546793,0.4644175688966928
gemini-3.1-pro,claude-opus-4.7,creative-003,c2,paraphrased,0.07340711194581467,0,0.021580186722435498,0.07340711194581467,0.16518752271421563,0.7398251786175342
gemini-3.1-pro,kimi-k2.6,creative-003,c2,paraphrased,0.13974401905487507,0,0.022832406165976538,0.13974401905487507,0.33660424678438267,0.5008193279947657
gemini-3.1-pro,gpt-5.5,creative-003,c2,paraphrased,0.12799555821714256,0,0.03760084500922906,0.12799555821714256,0.3717269574710498,0.4626766393025785
gemini-3.1-pro,gpt-5.5,creative-004,c2,paraphrased,0.26107709968197673,0,0.04118069984436188,0.26107709968197673,0.22853366096210223,0.4692085395115591
gemini-3.1-pro,claude-opus-4.7,creative-004,c2,paraphrased,0.17231121267533075,0,0.024455336168823682,0.17231121267533075,0.32009595426761434,0.48313749688823127
gemini-3.1-pro,gemini-3.1-pro,creative-004,c2,paraphrased,0.13468757349915148,0,0.022979924442858055,0.13468757349915148,0.36147591555729364,0.4808565865006969
gemini-3.1-pro,kimi-k2.6,creative-004,c2,paraphrased,0.13978498148992846,0,0.2204564971350413,0.13978498148992846,0.2140733188070248,0.4256852025680054
gemini-3.1-pro,gemini-3.1-pro,explain-001,c2,paraphrased,0.10296921374758417,0,0.887053519010992,0.10296921374758417,0.003435958005506095,0.006541309235917599
gemini-3.1-pro,kimi-k2.6,explain-001,c2,paraphrased,0.14588612903058118,0,0.0730533720398462,0.14588612903058118,0.36989636784864455,0.41116413108092814
gemini-3.1-pro,gpt-5.5,explain-001,c2,paraphrased,0.2458940949110793,0,0.7340804068162959,0.2458940949110793,0.005147546362469769,0.014877951910154818
gemini-3.1-pro,claude-opus-4.7,explain-001,c2,paraphrased,0.015907620583643405,0,0.9639483383190349,0.015907620583643405,0.013368005977621542,0.006776035119700167
gemini-3.1-pro,gemini-3.1-pro,explain-002,c2,paraphrased,0.8220481759239294,1,0.11685451871109201,0.8220481759239294,0.0610341927166673,6.311264831118566e-05
gemini-3.1-pro,claude-opus-4.7,explain-002,c2,paraphrased,0.32935787390054544,0,0.6553121236452251,0.32935787390054544,0.015298909210195992,3.109324403353764e-05
gemini-3.1-pro,kimi-k2.6,explain-002,c2,paraphrased,0.13884754010415962,0,0.03992639404878936,0.13884754010415962,0.3786212739509118,0.4426047918961392
gemini-3.1-pro,gpt-5.5,explain-002,c2,paraphrased,0.11635292671447572,0,0.16108909474706526,0.11635292671447572,0.34144120751147367,0.3811167710269854
gemini-3.1-pro,gpt-5.5,explain-003,c2,paraphrased,0.525981929934901,1,0.0879926925732675,0.525981929934901,0.23413175873844105,0.1518936187533904
gemini-3.1-pro,gemini-3.1-pro,explain-003,c2,paraphrased,0.37272141842762907,1,0.3067869767412115,0.37272141842762907,0.3021865559785831,0.018305048852576174
gemini-3.1-pro,claude-opus-4.7,explain-003,c2,paraphrased,0.5474024830906873,1,0.42041760713333337,0.5474024830906873,0.032146599619037736,3.3310156941602026e-05
gemini-3.1-pro,kimi-k2.6,explain-003,c2,paraphrased,0.12226355172895616,0,0.043830327728653855,0.12226355172895616,0.3859764350991767,0.44792968544321327
gemini-3.1-pro,gemini-3.1-pro,ethics-001,c2,paraphrased,0.5360500734977962,1,0.26203686893618444,0.5360500734977962,0.1946917685659206,0.0072212890000986595
gemini-3.1-pro,kimi-k2.6,ethics-001,c2,paraphrased,0.1370623921174241,0,0.12269392012528395,0.1370623921174241,0.3918535509616029,0.3483901367956891
gemini-3.1-pro,claude-opus-4.7,ethics-001,c2,paraphrased,0.13600799981017306,0,0.8342246429399133,0.13600799981017306,0.029127957877404274,0.000639399372509576
gemini-3.1-pro,gpt-5.5,ethics-001,c2,paraphrased,0.11819141590159984,0,0.48543567314841884,0.11819141590159984,0.34935061522975785,0.04702229572022344
gemini-3.1-pro,gpt-5.5,ethics-002,c2,paraphrased,0.10600342069801162,0,0.10078732980573646,0.10600342069801162,0.38833457496977736,0.40487467452647447
gemini-3.1-pro,claude-opus-4.7,ethics-002,c2,paraphrased,0.038254875909036354,0,0.94887885292655,0.038254875909036354,0.012030880510670484,0.0008353906537429979
gemini-3.1-pro,gemini-3.1-pro,ethics-002,c2,paraphrased,0.28237382409257517,0,0.13355611003878673,0.28237382409257517,0.4455876650079302,0.13848240086070782
gemini-3.1-pro,kimi-k2.6,ethics-002,c2,paraphrased,0.11405595893562505,0,0.04518318584229632,0.11405595893562505,0.33678020096045597,0.5039806542616226
gemini-3.1-pro,kimi-k2.6,design-001,c2,paraphrased,0.2005270418933098,0,0.07401991727906307,0.2005270418933098,0.3580604960132584,0.36739254481436867
gemini-3.1-pro,gpt-5.5,design-001,c2,paraphrased,0.5541447501400351,1,0.10990761884245318,0.5541447501400351,0.2937424402198377,0.04220519079767404
gemini-3.1-pro,claude-opus-4.7,design-001,c2,paraphrased,0.10750835180379853,0,0.780651150536621,0.10750835180379853,0.07750620709668646,0.034334290562894006
gemini-3.1-pro,gemini-3.1-pro,design-001,c2,paraphrased,0.6006553071654976,1,0.12637003554254025,0.6006553071654976,0.26342249677444074,0.009552160517521413
gemini-3.1-pro,claude-opus-4.7,design-002,c2,paraphrased,0.06674686699358968,0,0.8724261848451247,0.06674686699358968,0.05547908848019387,0.005347859681091784
gemini-3.1-pro,gpt-5.5,design-002,c2,paraphrased,0.32885660745556733,0,0.3848167725363982,0.32885660745556733,0.19790303841340892,0.08842358159462561
gemini-3.1-pro,gemini-3.1-pro,design-002,c2,paraphrased,0.61628776841037,1,0.21928054775104078,0.61628776841037,0.1540119702322935,0.010419713606295747
gemini-3.1-pro,kimi-k2.6,design-002,c2,paraphrased,0.11911743252489475,0,0.14863899843139905,0.11911743252489475,0.42611291622636516,0.306130652817341
gemini-3.1-pro,kimi-k2.6,translate-001,c2,paraphrased,0.09249290954894208,0,0.009663358024958458,0.09249290954894208,0.04803866803763861,0.8498050643884608
gemini-3.1-pro,gemini-3.1-pro,translate-001,c2,paraphrased,0.16863974607503035,0,0.0069607178028518735,0.16863974607503035,0.11272454848433244,0.7116749876377853
gemini-3.1-pro,gpt-5.5,translate-001,c2,paraphrased,0.8178775186766091,1,0.016982768960200723,0.8178775186766091,0.10430701230981756,0.06083270005337262
gemini-3.1-pro,claude-opus-4.7,translate-001,c2,paraphrased,0.09039880520474017,0,0.8717170943471539,0.09039880520474017,0.03163280696524729,0.006251293482858554
gemini-3.1-pro,kimi-k2.6,translate-002,c2,paraphrased,0.11888734438025342,0,0.023488229244181993,0.11888734438025342,0.12495329351823542,0.7326711328573291
gemini-3.1-pro,gpt-5.5,translate-002,c2,paraphrased,0.18603539833357777,0,0.1220345748423261,0.18603539833357777,0.1354899815993987,0.5564400452246974
gemini-3.1-pro,claude-opus-4.7,translate-002,c2,paraphrased,0.16908411723231734,0,0.7735817251406997,0.16908411723231734,0.0495245154452664,0.007809642181716529
gemini-3.1-pro,gemini-3.1-pro,translate-002,c2,paraphrased,0.6544016080689787,1,0.07806054191850767,0.6544016080689787,0.21275695269524808,0.054780897317265535
gemini-3.1-pro,kimi-k2.6,science-001,c2,paraphrased,0.17858290070221808,0,0.0963982545232228,0.17858290070221808,0.30871024930327995,0.4163085954712792
gemini-3.1-pro,gemini-3.1-pro,science-001,c2,paraphrased,0.28260561987790717,0,0.2452177607485272,0.28260561987790717,0.31040823615906227,0.1617683832145035
gemini-3.1-pro,gpt-5.5,science-001,c2,paraphrased,0.20203357979703698,0,0.19173423000732734,0.20203357979703698,0.3561832216608088,0.25004896853482694
gemini-3.1-pro,claude-opus-4.7,science-001,c2,paraphrased,0.010494908769723421,0,0.9807166180738208,0.010494908769723421,0.008194773395843746,0.0005936997606118874
gemini-3.1-pro,claude-opus-4.7,science-002,c2,paraphrased,0.011897377781159048,0,0.9411106210478218,0.011897377781159048,0.022823660779311705,0.02416834039170751
gemini-3.1-pro,gpt-5.5,science-002,c2,paraphrased,0.11483721505456325,0,0.10905747819136284,0.11483721505456325,0.30595424027526946,0.4701510664788045
gemini-3.1-pro,gemini-3.1-pro,science-002,c2,paraphrased,0.16712126472972627,0,0.5362528817594392,0.16712126472972627,0.23513621365596926,0.061489639854865316
gemini-3.1-pro,kimi-k2.6,science-002,c2,paraphrased,0.10777917462177969,0,0.17580839657057765,0.10777917462177969,0.36553849137153244,0.3508739374361103
gemini-3.1-pro,gpt-5.5,history-001,c2,paraphrased,0.09464200859284372,0,0.09041524357611519,0.09464200859284372,0.42887085720960016,0.386071890621441
gemini-3.1-pro,gemini-3.1-pro,history-001,c2,paraphrased,0.20199310723621297,0,0.06556201567735687,0.20199310723621297,0.47792264936511575,0.25452222772131433
gemini-3.1-pro,kimi-k2.6,history-001,c2,paraphrased,0.1069419125324853,0,0.04208984545865245,0.1069419125324853,0.40842129916809644,0.4425469428407658
gemini-3.1-pro,claude-opus-4.7,history-001,c2,paraphrased,0.215031643265492,0,0.6191044698768384,0.215031643265492,0.14885923412180632,0.017004652735863185
gemini-3.1-pro,gemini-3.1-pro,economics-001,c2,paraphrased,0.46962237671260837,1,0.11759569754764375,0.46962237671260837,0.3701498406392995,0.04263208510044841
gemini-3.1-pro,claude-opus-4.7,economics-001,c2,paraphrased,0.019656609920241003,0,0.9621133532822167,0.019656609920241003,0.017243096321594594,0.0009869404759478347
gemini-3.1-pro,gpt-5.5,economics-001,c2,paraphrased,0.11059534656649057,0,0.14956584652746852,0.11059534656649057,0.4028139618433936,0.33702484506264735
gemini-3.1-pro,kimi-k2.6,economics-001,c2,paraphrased,0.14803461425556153,0,0.09483745797134395,0.14803461425556153,0.3689698723293576,0.38815805544373705
gemini-3.1-pro,gemini-3.1-pro,philosophy-001,c2,paraphrased,0.11963558889100777,0,0.689645930195228,0.11963558889100777,0.16092465342301088,0.029793827490753277
gemini-3.1-pro,gpt-5.5,philosophy-001,c2,paraphrased,0.13615146641097317,0,0.13415659572410227,0.13615146641097317,0.3304157212207455,0.3992762166441791
gemini-3.1-pro,kimi-k2.6,philosophy-001,c2,paraphrased,0.10778039999771111,0,0.40810193711241527,0.10778039999771111,0.2116573336694948,0.2724603292203787
gemini-3.1-pro,claude-opus-4.7,philosophy-001,c2,paraphrased,0.007653471061378086,0,0.9424809289774754,0.007653471061378086,0.0090731714438153,0.04079242851733118
gemini-3.1-pro,kimi-k2.6,creative-005,c2,paraphrased,0.04746469604457445,0,0.030139952374899606,0.04746469604457445,0.10910219898660856,0.8132931525939173
gemini-3.1-pro,gpt-5.5,creative-005,c2,paraphrased,0.32602996365866027,0,0.07125106072274649,0.32602996365866027,0.14811241533611302,0.45460656028248014
gemini-3.1-pro,claude-opus-4.7,creative-005,c2,paraphrased,0.5779760653467098,1,0.09380330070808002,0.5779760653467098,0.016064326334734178,0.31215630761047597
gemini-3.1-pro,gemini-3.1-pro,creative-005,c2,paraphrased,0.4568485916522299,1,0.1489298380784123,0.4568485916522299,0.027030328136268236,0.3671912421330895
gemini-3.1-pro,gpt-5.5,code-001,c3,original,0.603776029823259,1,0.016507643521318206,0.603776029823259,0.16858015560816828,0.21113617104725457
gemini-3.1-pro,kimi-k2.6,code-001,c3,original,0.019019723623003346,0,0.04603095358517057,0.019019723623003346,0.0006834897536683139,0.9342658330381578
gemini-3.1-pro,claude-opus-4.7,code-001,c3,original,0.362372941922749,0,0.45672401536896134,0.362372941922749,0.09614347127321017,0.08475957143507945
gemini-3.1-pro,gemini-3.1-pro,code-001,c3,original,0.9569071439461397,1,0.0012461441327992785,0.9569071439461397,0.01882238472781571,0.023024327193245302
gemini-3.1-pro,gemini-3.1-pro,code-002,c3,original,0.7843373542908927,1,0.1341334777538171,0.7843373542908927,0.043388807451927254,0.03814036050336291
gemini-3.1-pro,gpt-5.5,code-002,c3,original,0.04304143180110285,0,0.860823077319753,0.04304143180110285,0.09007921931047742,0.006056271568666901
gemini-3.1-pro,kimi-k2.6,code-002,c3,original,0.1298652564566166,0,0.3753372771961289,0.1298652564566166,0.014123413636869623,0.48067405271038494
gemini-3.1-pro,claude-opus-4.7,code-002,c3,original,0.0748902375548525,0,0.9156135666761708,0.0748902375548525,0.006312942301439312,0.0031832534675375283
gemini-3.1-pro,gpt-5.5,code-003,c3,original,0.35503211961600106,0,0.014248160308535207,0.35503211961600106,0.4379656066633373,0.19275411341212634
gemini-3.1-pro,kimi-k2.6,code-003,c3,original,0.4262744702187382,0,0.012675032552505879,0.4262744702187382,0.027595237362722222,0.5334552598660338
gemini-3.1-pro,gemini-3.1-pro,code-003,c3,original,0.24106528164847066,0,0.04891328832862217,0.24106528164847066,0.6102356380683694,0.0997857919545377
gemini-3.1-pro,claude-opus-4.7,code-003,c3,original,0.3217385165702229,0,0.5049807725561823,0.3217385165702229,0.11844344098009232,0.05483726989350236
gemini-3.1-pro,gemini-3.1-pro,code-004,c3,original,0.13580684027045029,0,0.0002466039275663202,0.13580684027045029,0.552503918963771,0.3114426368382124
gemini-3.1-pro,gpt-5.5,code-004,c3,original,0.0949163420320553,0,0.0027102741123276337,0.0949163420320553,0.5381436609453677,0.36422972291024924
gemini-3.1-pro,claude-opus-4.7,code-004,c3,original,0.13298217996817735,0,0.4801721374350293,0.13298217996817735,0.1257416862541246,0.26110399634266857
gemini-3.1-pro,kimi-k2.6,code-004,c3,original,0.0033406855553090743,0,0.001745885323901518,0.0033406855553090743,0.002037855955409566,0.9928755731653799
